category,loader_key,path,bytes,width,height,sha256,source_id,load_status
audio,AUDIO_ASSET_KEYS.firearmShotgun01,src/assets/processed/audio/weapons/firearm-shotgun-01.wav,132524,,,47a34fef30b53fc81069ba5e4a97e2ace518967b44533440da40116b7e5d1e1c,gunshot-sounds,loaded
audio,AUDIO_ASSET_KEYS.firearmSks01,src/assets/processed/audio/weapons/firearm-sks-01.wav,236204,,,6763b298f57849a86dbbdc87d9febe8e147ea40c6d3b230a795b2b33f44ab13d,gunshot-sounds,loaded
audio,AUDIO_ASSET_KEYS.firearmSks02,src/assets/processed/audio/weapons/firearm-sks-02.wav,192044,,,097492e71553bf2aa2d376567e120de8cc68aa6f8c6af04136c0013cae7b4cf8,gunshot-sounds,loaded
audio,AUDIO_ASSET_KEYS.firearmSks03,src/assets/processed/audio/weapons/firearm-sks-03.wav,197804,,,516e197a4893e5b66ca596e8cc318d4baa37247183da009b649bc295313df4a4,gunshot-sounds,loaded
audio,AUDIO_ASSET_KEYS.firearmSks04,src/assets/processed/audio/weapons/firearm-sks-04.wav,230444,,,8943692c2e8b8df9c6d50dde579ae5439007b26896a3051445fb9ee2cee0622c,gunshot-sounds,loaded
audio,AUDIO_ASSET_KEYS.launcherM7901,src/assets/processed/audio/weapons/launcher-m79-01.ogg,14327,,,bd996051cd5de630329ba4b026d52e9452e34a54c40e87e3fbdede68c88ec185,100-cc0-sfx,loaded
audio,AUDIO_ASSET_KEYS.launcherRpg01,src/assets/processed/audio/weapons/launcher-rpg-01.ogg,27125,,,f293bc079a1859ba3d7e7f200c6d4a555543010eb7f5a33f561b064621819014,100-cc0-sfx,loaded
audio,AUDIO_ASSET_KEYS.reloadPistol,src/assets/processed/audio/weapons/reload-pistol.wav,278572,,,685cac6a184e3cc3ec09a25b6ddb1d6feffd86d469778f339aa423d384035c50,gun-reload-sounds,loaded
audio,AUDIO_ASSET_KEYS.reloadRifle,src/assets/processed/audio/weapons/reload-rifle.wav,274476,,,efb2d724d634eabe6ba8d3065686abca848bb7497d4d43a5e4aed5e5ea23016f,gun-reload-sounds,loaded
audio,AUDIO_ASSET_KEYS.reloadShotgun,src/assets/processed/audio/weapons/reload-shotgun.wav,83628,,,33e007321ba83301c861aef573f2c40b70bc62f8f24c0164877e6dd123e24371,gun-reload-sounds,loaded
audio,AUDIO_ASSET_KEYS.weaponSwitch01,src/assets/processed/audio/weapons/switch-01.ogg,22050,,,769dca6ccbea5c33cef602cdaa6ab0350b0dc2b093f02eae36f33e2552036f67,100-cc0-sfx,loaded
audio,AUDIO_ASSET_KEYS.fireLoop,src/assets/processed/audio/world/fire-loop.ogg,22784,,,f922929805bc6afdf0a35727fa3998033db544c1b6f62ed3aeab94341ed6ddeb,fire-crackling,loaded
image,CHARACTER_PORTRAIT_TEXTURE_KEYS.bastion,src/assets/processed/characters/portrait-bastion.png,240736,319,480,b2536126c51581b98033334e2a7c74610cd351689f647d2b79dcd1fd98f6d32b,project-characters,loaded
image,CHARACTER_PORTRAIT_TEXTURE_KEYS.breacher,src/assets/processed/characters/portrait-breacher.png,189046,249,480,6b9d1f412950317f1f8412ebdc739d9cbcf0f979fda69f09502df492e5687b97,project-characters,loaded
image,CHARACTER_PORTRAIT_TEXTURE_KEYS.eagle_eye,src/assets/processed/characters/portrait-eagle-eye.png,116718,191,480,523d8b02a97421074abe78ab30c60d9a1fbde8633cfe9c587ca8af5a49183acb,project-characters,loaded
image,CHARACTER_PORTRAIT_TEXTURE_KEYS.runner,src/assets/processed/characters/portrait-runner.png,163587,295,480,be81848c663052fc0393e4659b692e5a4dd290e922d97b872411ef04e27725b5,project-characters,loaded
image,CHARACTER_PORTRAIT_TEXTURE_KEYS.watcher,src/assets/processed/characters/portrait-watcher.png,143682,228,480,34c14b415f194b24238eb9ec8dd50b0b82ea57d07ca2122a0b649a42705a7e06,project-characters,loaded
image,CHARACTER_TEXTURE_KEYS.bastion,src/assets/processed/characters/sprite-bastion.png,3248,48,48,baf640775d5f6a7da9870f3b79b0cc4a36cae9c2d4aef7c79678e1d523bc7763,project-characters,loaded
image,CHARACTER_TEXTURE_KEYS.breacher,src/assets/processed/characters/sprite-breacher.png,3477,48,48,9607aec7c64157ee05d7e5530962bddab0cda97ca9cf986efed7d89345802ed4,project-characters,loaded
image,CHARACTER_TEXTURE_KEYS.eagle_eye,src/assets/processed/characters/sprite-eagle-eye.png,2545,48,48,deb388bef2f14e149f6aea0855c18cd1934f395adf70a1e52ba91d6547cf1589,project-characters,loaded
image,CHARACTER_TEXTURE_KEYS.runner,src/assets/processed/characters/sprite-runner.png,3138,48,48,dabd1bbb5fe6cde7ee4f601108c214c2746f4d1f3a67919e096c499e1cb1e8be,project-characters,loaded
image,CHARACTER_TEXTURE_KEYS.watcher,src/assets/processed/characters/sprite-watcher.png,3672,48,48,16b53b79d1ee2471c5b9fd5bbd4669c49c82744b50787c83f73cb33c7a58523a,project-characters,loaded
image,PARTICLE_ASSET_KEYS.blood,src/assets/processed/effects/blood-particle.png,160,16,16,7458c018c51def0513b10be71d8a48fac6c60ff5df88bb426bfaaeec56ad55ff,project-particles,loaded
image,EFFECT_ASSET_KEYS.dustCloud,src/assets/processed/effects/dust-cloud.png,275762,896,224,66398a315ee0272214b2cba98abd80fce7535e81d5e8155b113f5b44c000b9cf,project-effects,loaded
image,EFFECT_ASSET_KEYS.explosion,src/assets/processed/effects/explosion.png,224484,1024,256,fb5c7c7be4250174ed710b97aa7644454da6ac7dc7688f892e45410c153e2407,project-effects,loaded
image,EFFECT_ASSET_KEYS.firePatch,src/assets/processed/effects/fire-patch.png,158178,640,160,a7bc71e223965f1238e0e23c9e3e13f8e686427403075d9110b5c18fd181c5a9,project-effects,loaded
image,EFFECT_ASSET_KEYS.flameBlob,src/assets/processed/effects/flame-blob.png,30398,384,64,6dff8ab6bacfe46b5a31a1b025cd1be925344ea3b4a4e6976155977ba294a961,project-effects,loaded
image,EFFECT_ASSET_KEYS.flameJet,src/assets/processed/effects/flame-jet.png,91678,896,128,a5ffdf967bc9dea6a2de05098a8ce5986826a327e654fadaf4a883536b3fdc44,project-effects,loaded
image,EFFECT_ASSET_KEYS.muzzleHeavy,src/assets/processed/effects/muzzle-heavy.png,43923,640,112,d3107168b5d6fc9d5512b0a42221b3e6cf6b9ef6fd776bcfa05bbace833b5091,project-effects,loaded
image,EFFECT_ASSET_KEYS.muzzleRifle,src/assets/processed/effects/muzzle-rifle.png,22187,512,88,ddc088c9f031b11c3df40f23b3b3d3465c4f913a26a4e4c74c308301f12693e9,project-effects,loaded
image,EFFECT_ASSET_KEYS.muzzleShotgun,src/assets/processed/effects/muzzle-shotgun.png,48666,512,128,8a79b574aae376d5500c87c59d33cd8e6a0e07d762eeb083c8df846928a0af8a,project-effects,loaded
image,EFFECT_ASSET_KEYS.smokePuff,src/assets/processed/effects/smoke-puff.png,55966,512,128,cbfec0365ad960b73af4cf4817508d1ddabe0ed55e16e101e7e747e49e22f107,project-effects,loaded
image,PARTICLE_ASSET_KEYS.spark,src/assets/processed/effects/spark-particle.png,150,16,16,a0440cdade54672b7016ceed3acc9a46837fa62b738d50e39f2e47a46a1b80a0,project-particles,loaded
image,env-battlefield-endless-boundary,src/assets/processed/environment/battlefield-endless-boundary.png,237,1280,20,88312d074a3409b99f054cb5edfe8bcc98d5cf3120c02424d755fe450adbe834,modern-city-extension,loaded
image,env-battlefield-endless-ground,src/assets/processed/environment/battlefield-endless-ground.png,215,32,32,d08228da918a86a6e2fff3a2174b43dd34c90859ecbf39c0c6d61d18a81ce1c3,kenney-rpg-urban-pack,loaded
image,env-battlefield-endless-rail,src/assets/processed/environment/battlefield-endless-rail.png,3377,1280,116,4b4f3418e038900cafacecc5a4516422e41ab7bc6a9e226611d29581dbd54a8e,railway-line-terrain,loaded
image,env-battlefield-level_1-boundary,src/assets/processed/environment/battlefield-level_1-boundary.png,237,1280,20,b0dadaca6c0678dfa3efb0768aaa2bc89dc766c14cd61cd12017ad38c20f9266,modern-city-extension,loaded
image,env-battlefield-level_1-ground,src/assets/processed/environment/battlefield-level_1-ground.png,215,32,32,566d97afc569d5ba082091c42ad5faf962792c39198cc319c6a6566d47c1467e,kenney-rpg-urban-pack,loaded
image,env-battlefield-level_1-rail,src/assets/processed/environment/battlefield-level_1-rail.png,3379,1280,116,2ecaabf2967227b5b2ad54c276c8e63e07ba684af2a45f7ffceafb96608aa06c,railway-line-terrain,loaded
image,env-battlefield-level_10-boundary,src/assets/processed/environment/battlefield-level_10-boundary.png,237,1280,20,04d30d0791e5bf67ecefcc7c1df6fa4b4dcdbc04824370332e1826ee22ac9331,modern-city-extension,loaded
image,env-battlefield-level_10-ground,src/assets/processed/environment/battlefield-level_10-ground.png,216,32,32,d2010911884fc345ef144e4d0621a06436b0de42784fa73d2155d6d49bb39876,kenney-rpg-urban-pack,loaded
image,env-battlefield-level_10-rail,src/assets/processed/environment/battlefield-level_10-rail.png,3318,1280,116,8dec405b7ee7c3dc07bc221ff1cc32d92694f313b860c282f8ad48b35682265e,railway-line-terrain,loaded
image,env-battlefield-level_3-boundary,src/assets/processed/environment/battlefield-level_3-boundary.png,236,1280,20,136842ffcd8a31d4c98d8003e58300803352bcca44cba4712328634bda15b7c5,modern-city-extension,loaded
image,env-battlefield-level_3-ground,src/assets/processed/environment/battlefield-level_3-ground.png,215,32,32,037cca791260e49465ac0bfb20711d85d8cd589c5e66ef02bf72b219205c1e65,kenney-rpg-urban-pack,loaded
image,env-battlefield-level_3-rail,src/assets/processed/environment/battlefield-level_3-rail.png,3332,1280,116,bda931427480aa78142bbf5383ac2a7eeb105baac6e1a7dd5dc991bb57f7631c,railway-line-terrain,loaded
image,env-battlefield-level_4-boundary,src/assets/processed/environment/battlefield-level_4-boundary.png,237,1280,20,7ece7654b20e088d293dbfdd96224876f3d7f3f2afccb7f555c2e3ee8c17ddd2,modern-city-extension,loaded
image,env-battlefield-level_4-ground,src/assets/processed/environment/battlefield-level_4-ground.png,216,32,32,84486e53def367bbedbc19ba0ff0c117cb270d3f70b48216138a8893a880bf23,kenney-rpg-urban-pack,loaded
image,env-battlefield-level_4-rail,src/assets/processed/environment/battlefield-level_4-rail.png,3390,1280,116,4f706e66ece723cc40cfa7262411fe4789480fc495107041b4d8d81d38501d5d,railway-line-terrain,loaded
image,env-battlefield-level_5-boundary,src/assets/processed/environment/battlefield-level_5-boundary.png,236,1280,20,1e1f88d40658d99b3b5b7757a0f4aaa87f2a1e6522b98f07b3cf1a768c237b0e,modern-city-extension,loaded
image,env-battlefield-level_5-ground,src/assets/processed/environment/battlefield-level_5-ground.png,215,32,32,d971b3d4e84530970cdfda372d549ad0fd2a550826e476cc0c6f6be6f061d433,kenney-rpg-urban-pack,loaded
image,env-battlefield-level_5-rail,src/assets/processed/environment/battlefield-level_5-rail.png,2756,1280,116,4ecdb5b9e0ad76dafa0e7ee6141eab30017b4597b572f7b6bab987c7d2630ef8,railway-line-terrain,loaded
image,env-battlefield-level_6-boundary,src/assets/processed/environment/battlefield-level_6-boundary.png,237,1280,20,f9e8219d54713aa64603031de3608b89be51bf9cb59458a58da8df1eda419b7f,modern-city-extension,loaded
image,env-battlefield-level_6-ground,src/assets/processed/environment/battlefield-level_6-ground.png,215,32,32,52bce5863c6d9270ac68de80440bdd3dcf32a3ad68c4c06aa834bbf70c8fd961,kenney-rpg-urban-pack,loaded
image,env-battlefield-level_6-rail,src/assets/processed/environment/battlefield-level_6-rail.png,3362,1280,116,33962d259f8c9065991abb2076ed86b784343652d2dbd08dc5166c0bb85e9ce5,railway-line-terrain,loaded
image,env-battlefield-level_7-boundary,src/assets/processed/environment/battlefield-level_7-boundary.png,236,1280,20,8dabf9e8f4ebf5da576a9ce4ddb816e3f4956aaf11637f7a0d583a787c56f763,modern-city-extension,loaded
image,env-battlefield-level_7-ground,src/assets/processed/environment/battlefield-level_7-ground.png,215,32,32,527106ea83119fa9adccdc1f49437103607741290a763d3b19ee65ba98841941,kenney-rpg-urban-pack,loaded
image,env-battlefield-level_7-rail,src/assets/processed/environment/battlefield-level_7-rail.png,3384,1280,116,f818a6ee3dd029a264a1fc32b943f629d3915e8df7562f6032269959b7022f08,railway-line-terrain,loaded
image,env-battlefield-level_8-boundary,src/assets/processed/environment/battlefield-level_8-boundary.png,237,1280,20,17dd5d1348063dfb285410aee00038b64300646384e215f9a644f1f62bbc93df,modern-city-extension,loaded
image,env-battlefield-level_8-ground,src/assets/processed/environment/battlefield-level_8-ground.png,216,32,32,570faacc6fc22a313b6f59c1500d8a1d53ba4b17d2e9ceccb3825c308d6b1d68,kenney-rpg-urban-pack,loaded
image,env-battlefield-level_8-rail,src/assets/processed/environment/battlefield-level_8-rail.png,3301,1280,116,7c4c1941b46e93b5bcef9ec863fed80dddb090f54cbc08c5585ae6d0e0148ea5,railway-line-terrain,loaded
image,env-battlefield-level_9-boundary,src/assets/processed/environment/battlefield-level_9-boundary.png,237,1280,20,9e0762db43a8e3c7110bea7a37c90e6ee421330fd22d2552dae768cb848329cf,modern-city-extension,loaded
image,env-battlefield-level_9-ground,src/assets/processed/environment/battlefield-level_9-ground.png,216,32,32,3fa41623243993c7f2dab4ee506338e23db135d930c753c89fa6ca6dd4ecaa72,kenney-rpg-urban-pack,loaded
image,env-battlefield-level_9-rail,src/assets/processed/environment/battlefield-level_9-rail.png,3341,1280,116,7e627060a6bb3a06c2191a6deb7f0dffe938fb4af9431f5bbe5dfac2e32d140f,railway-line-terrain,loaded
image,ENVIRONMENT_TEXTURE_KEYS.battlefieldLevel2Boundary,src/assets/processed/environment/battlefield-level2-boundary.png,236,1280,20,6121ff6ea8ab2be0ed2231794fca12023c501d9c1e6b747eaa012b2125636607,modern-city-extension,loaded
image,ENVIRONMENT_TEXTURE_KEYS.battlefieldLevel2Ground,src/assets/processed/environment/battlefield-level2-ground.png,219,32,32,6210463ce8335f76abea3933ab57c7488a9325675edaf24d79fb91be70f98f43,kenney-rpg-urban-pack,loaded
image,ENVIRONMENT_TEXTURE_KEYS.battlefieldLevel2Rail,src/assets/processed/environment/battlefield-level2-rail.png,3401,1280,116,623b485259844a47c79a762009c8658d7cfd63f57520eddc77c7c48d3d88d703,railway-line-terrain,loaded
image,ENVIRONMENT_TEXTURE_KEYS.bulletEnemy,src/assets/processed/environment/bullet-enemy.png,564,28,18,0aab12ce581ab99b29a6e274364b9b5c2614150e6413582e820d7c1a6087f33a,endless-midnight,loaded
image,ENVIRONMENT_TEXTURE_KEYS.bulletExplosive,src/assets/processed/environment/bullet-explosive.png,1264,56,24,131518a64cf1c5f82720ec45810f3b51d3440a7b3f34673fc08c2c5e773f7486,endless-midnight,loaded
image,ENVIRONMENT_TEXTURE_KEYS.bulletFriendly,src/assets/processed/environment/bullet-friendly.png,747,32,16,a3323dd84c03fb620b562034c362ad47ff261b4201d5bb77ab30f7dd516ddbcb,endless-midnight,loaded
image,ENVIRONMENT_TEXTURE_KEYS.obstacleContainer,src/assets/processed/environment/obstacle-container.png,363,164,68,9c6196b97ef521bdd464d61373ec2644813e0e225d78e83ac38a229e877ec752,project-obstacles,loaded
image,ENVIRONMENT_TEXTURE_KEYS.obstacleTruck,src/assets/processed/environment/obstacle-truck.png,684,176,84,85506766759e53fabfc4afcc45c56a07389f487943d4940474ff922ca0128047,project-obstacles,loaded
image,ENVIRONMENT_TEXTURE_KEYS.obstacleWall,src/assets/processed/environment/obstacle-wall.png,402,164,50,c025b25e65c9c0db0f32dd8a090195e1dd2d1981d34fdc01b6da1e17ed3663bc,project-obstacles,loaded
image,ENVIRONMENT_TEXTURE_KEYS.pickupAmmo,src/assets/processed/environment/pickup-ammo.png,651,42,42,957f8d90bbc89617374c1ead39f0702ffadfc66ccedf2774753521d8af2d427e,ammo-pack,loaded
image,ENVIRONMENT_TEXTURE_KEYS.pickupEnhancement,src/assets/processed/environment/pickup-enhancement.png,276,38,38,9259bb9f1754723cb539caf13feb529f395fd64f29c2ee03169713d22c492319,medicine-pack,loaded
image,ENVIRONMENT_TEXTURE_KEYS.propCryoCanister,src/assets/processed/environment/prop-cryo-canister.png,3557,46,38,46130de26d2746c82817b369f387a267e06de91c7f4cb89b7ba815544c2c5eaf,project-tactical-props,loaded
